"","a"
"650",55.704642932995
"651",35.1638671856447
"652",42.0020350745439
"653",53.3808492208438
"654",48.2081963074271
"655",53.4102408195156
"656",35.1808590939125
"657",42.0926327801087
"658",55.1491906815239
"659",34.5628329334467
"660",40.8848967744312
"661",45.3395031952482
"662",50.4326669141648
"663",48.1833867907481
"664",32.6873373631798
"665",41.4569165237284
"666",40.2079865953132
"667",47.7328055266365
"668",55.7015865526402
"669",52.9763350467218
"670",48.3676959337539
"671",52.8716576778686
"672",35.2049315480847
"673",40.2137452058803
"674",47.7539399547821
"675",48.3403337872624
"676",40.930072899152
"677",48.137322490881
"678",55.6982970741779
"679",42.0314298443605
"680",34.505535711273
"681",50.4933315510661
"682",55.2149134941493
"683",32.736058464209
"684",53.3385700014413
"685",40.9067850868722
"686",55.2651212881297
"687",35.2071313771124
"688",50.5777871911811
"689",41.4771186578427
"690",47.7076527376264
"691",34.5797907906428
"692",52.8713996672921
"693",40.2734508952716
"694",42.1438572835918
"695",53.3536022794459
"696",48.4902843481952
"697",32.7505508157354
"698",52.1076383655018
"699",41.0426368346188
"700",32.6606950861259
"701",52.5718184735127
"702",55.1078348097151
"703",49.846174989886
"704",33.9299795996141
"705",41.431702452846
"706",47.2332054532728
"707",40.126383497993
"708",34.4398938124149
"709",54.7819769328292
"710",40.5377225366331
"711",47.6593528241969
"712",45.1072444875496
"713",48.2088679257178
"714",34.0559140327711
"715",54.7283689363434
"716",40.1728948550119
"717",55.1112135099466
"718",45.1325462011411
"719",32.7676523398425
"720",41.5080644888407
"721",48.1613222725679
"722",40.6583688190406
"723",52.4385668020092
"724",47.2539880988457
"725",34.3553357002133
"726",47.5866814031574
"727",52.231885573142
"728",49.9141339460563
"729",41.0784895841577
"730",55.0716514152856
"731",47.647351009872
"732",52.1581470293144
"733",52.4646894856173
"734",48.0628146346973
"735",40.5798400442329
"736",34.4352192182381
"737",49.9083322468242
"738",41.1168043770783
"739",45.0704365170059
"740",47.3989873847963
"741",32.7812867997693
"742",34.0872183537575
"743",54.7851197729304
"744",40.218634391502
"745",41.4738909235698
"746",48.0449371892643
"747",52.2067537004112
"748",40.1207420595834
"749",41.1425264397931
"750",40.5922460983947
"751",54.7408695227227
"752",34.0632284576552
"753",45.0949325587069
"754",32.7692779447833
"755",41.5742974439693
"756",49.942018760561
"757",47.6213044650104
"758",34.316444149445
"759",52.4779357235286
"760",47.2746751373106
"761",55.1181993915885
"762",54.6797958352698
"763",34.4524433579664
"764",52.199013695285
"765",40.1687723255299
"766",34.0389927294931
"767",47.2416046296663
"768",41.4899880049992
"769",48.143750724863
"770",45.0744150115024
"771",55.1089163426086
"772",41.0700137940996
"773",40.5761980800342
"774",52.5317123461641
"775",32.6370178183824
"776",47.5901187208837
"777",50.0238160449325
"778",56.6299300015015
"779",32.7630321852891
"780",36.1051510480475
"781",64.2413148573717
"782",57.6265332755529
"783",43.6133100839296
"784",49.947711177722
"785",44.7088447671365
"786",58.5189367515593
"787",41.283412402885
"788",51.0294766906748
"789",42.518036475694
"790",55.7031760355144
"791",37.1289343267603
"792",63.2526036184545
"793",48.9452581525007
"794",43.5589070698171
"795",57.5553760178828
"796",55.6314723400604
"797",49.8995402192872
"798",51.0671681302654
"799",36.0944786074819
"800",32.7738486497505
"801",58.5271546430246
"802",64.2546074813324
"803",41.3055650310332
"804",63.2721955307242
"805",48.948289530232
"806",56.5952435856917
"807",37.1795297381586
"808",42.4777786840931
"809",44.6965144852144
"810",56.5746436615456
"811",44.7143114233911
"812",41.3847452699118
"813",43.5587560234472
"814",36.0446624046755
"815",55.6361302228778
"816",63.2980201525917
"817",51.0606532796074
"818",49.981585106651
"819",58.5525211450056
"820",57.5730924479087
"821",42.4402897074806
"822",48.9371887181992
"823",32.7575030613377
"824",37.1754591723073
"825",64.2276330127186
"826",51.039956757364
"827",58.5228882362293
"828",43.6214891282898
"829",32.7929015243592
"830",36.0882155189358
"831",41.3162328705472
"832",37.2164056648006
"833",64.2412239685708
"834",55.7061323816985
"835",56.6625748538223
"836",63.323914891156
"837",42.4805500873987
"838",49.9521849118075
"839",44.6826171321505
"840",49.0190364248623
"841",57.6074125222378
"842",32.8069883821928
"843",55.7051732275985
"844",49.9026654163745
"845",64.3163468659038
"846",44.6660008863205
"847",57.5420644926304
"848",58.5515282063802
"849",56.6679733302913
"850",36.059320141158
"851",37.1948581234543
"852",63.3085284311098
"853",41.3764527564811
"854",43.5767747453553
"855",51.0610414877182
"856",48.9750990405012
"857",42.4539725575246
"858",38.4530572309713
"859",49.5410675210718
"860",55.9304277073358
"861",42.4560884278812
"862",48.6504319082773
"863",54.6441169656064
"864",41.3408432279514
"865",43.5216170830174
"866",51.6213896378072
"867",37.3280231510898
"868",34.1099912912898
"869",53.8321380382918
"870",56.8068345400553
"871",44.6477953678236
"872",34.0992766577906
"873",41.3728058419532
"874",46.4932152642915
"875",38.4924072117935
"876",53.764177597704
"877",49.7084347564852
"878",54.6415129182891
"879",56.818090439628
"880",37.3874053452051
"881",44.5971109746426
"882",42.4533895462217
"883",51.6808094029257
"884",55.9822387785801
"885",48.7123595058436
"886",49.5526896855977
"887",43.5052902025841
"888",37.3591145666951
"889",43.4770683237683
"890",56.7776719504315
"891",44.5900929051712
"892",49.630259792333
"893",38.4226532009716
"894",51.6745193254717
"895",54.6902344634125
"896",49.540876639015
"897",46.5363734896913
"898",55.9896046311305
"899",34.1058817514916
"900",48.6837085950242
"901",53.8101253234983
"902",42.4394639037511
"903",41.324307255995
"904",49.5282389545964
"905",56.8442100885021
"906",53.7926718077648
"907",43.4946328399441
"908",51.7235197164863
"909",41.3603823371252
"910",37.3211430441305
"911",38.3759530690185
"912",48.5389833591074
"913",44.6687348860092
"914",42.4163968068514
"915",54.7242242105384
"916",55.9221204555508
"917",34.0673324988174
"918",46.5613511184156
"919",49.7570098909125
"920",41.4425643721701
"921",37.3934971174398
"922",44.5889339332481
"923",55.9970083148503
"924",49.6122352598863
"925",53.8165773881545
"926",56.7797106165449
"927",48.6414190600404
"928",51.6261259496405
"929",54.7664110679389
"930",34.1136437274014
"931",46.5244349203406
"932",42.4823026786429
"933",38.385962789449
"934",43.5995391730469
"935",62.4046494713257
"936",63.3567795506638
"937",51.3493149520576
"938",46.4358756266958
"939",57.8621810604473
"940",44.5072400581654
"941",51.5022041346083
"942",53.9897551858933
"943",44.03655048957
"944",37.2455572692703
"945",58.6842092885795
"946",46.9009888860113
"947",50.6379404173751
"948",56.9430652601356
"949",56.0336006383415
"950",49.0850727336044
"951",51.3236337726109
"952",46.8205530661263
"953",63.3344726127179
"954",57.9212854249334
"955",57.0280607247908
"956",53.7794746781282
"957",50.7155902352904
"958",44.4155556310203
"959",49.0208953189073
"960",56.0320987597774
"961",51.5856979819981
"962",37.2858601291823
"963",44.0912200945397
"964",58.9130294597086
"965",62.3843416222394
"966",46.4592411752648
"967",46.4236629149532
"968",53.8541791511309
"969",55.8882918616434
"970",44.156824383917
"971",58.888424330816
"972",44.3304067962944
"973",46.6872901630762
"974",37.2983419876035
"975",51.649375090467
"976",49.0344512327797
"977",50.851390186808
"978",57.8407430444188
"979",63.2636885328203
"980",51.3402147698512
"981",56.8283876641071
"982",62.3836651431763
"983",63.2842416189601
"984",46.6697061911443
"985",57.9817179189352
"986",44.5400329463632
"987",53.8523871510617
"988",58.8690658174473
"989",50.6525371023655
"990",62.211554196469
"991",49.0524084474185
"992",56.0293312085061
"993",44.1378453139925
"994",56.8825637509686
"995",51.3052977474736
"996",37.3078318008995
"997",46.4030824145745
"998",51.7044032595396
"999",44.4132147838402
"1000",46.7968153342063
"1001",51.6523879578429
"1002",62.3428793636312
"1003",49.1843549685359
"1004",56.9942506262902
"1005",56.1398163182458
"1006",46.2849387854002
"1007",51.2683378258889
"1008",53.9678802366211
"1009",50.8047685340634
"1010",58.7838320621632
"1011",37.3266383098323
"1012",57.7380200577383
"1013",44.2288478785514
"1014",39.627153189554
"1015",37.4224542465318
"1016",48.8006340295317
"1017",42.1702629735906
"1018",41.513887095107
"1019",31.6153302969065
"1020",43.1148708569208
"1021",37.2075756489226
"1022",42.9832994087268
"1023",45.6353773603916
"1024",31.6688104931506
"1025",37.216708212912
"1026",31.2136995753928
"1027",38.867548366637
"1028",44.6255068603373
"1029",37.242322567832
"1030",31.650065757394
"1031",42.9956469837291
"1032",37.2120110826419
"1033",37.0790166297458
"1034",37.2678388879713
"1035",42.2344366157347
"1036",48.8057438954665
"1037",31.1607620094493
"1038",38.8465646395443
"1039",41.4619824194844
"1040",42.949960622107
"1041",45.2532891522172
"1042",39.7159775971568
"1043",44.724199757769
"1044",37.4213398318552
"1045",31.5480435080686
"1046",42.9983105803595
"1047",44.8536758921681
"1048",43.1427330990711
"1049",39.771278450269
"1050",31.588157377083
"1051",45.4596966810346
"1052",48.7474371668733
"1053",37.3035827304644
"1054",37.1512282502146
"1055",37.3801028864961
"1056",42.1773933363386
"1057",31.5658987896738
"1058",37.2733456251419
"1059",38.9555305982218
"1060",41.4344901288014
"1061",31.2737928629106
"1062",37.3919842227564
"1063",37.1250822827741
"1064",31.4608158168379
"1065",42.9643117258486
"1066",42.1694935125524
"1067",44.7217046481912
"1068",37.3681304669568
"1069",39.5725069982291
"1070",41.5080397733108
"1071",37.1426684183492
"1072",38.8324995518325
"1073",31.6739935930595
"1074",45.4561953575653
"1075",42.8842287666675
"1076",31.2037631559594
"1077",48.6766354860114
"1078",37.2099230111356
"1079",43.025242566892
"1080",39.6564861253182
"1081",42.9043707158809
"1082",45.6096577433832
"1083",37.0964171581265
"1084",37.1841738751729
"1085",44.7913661637073
"1086",42.1088046827002
"1087",31.4487071077564
"1088",38.9777063575003
"1089",48.7814395707172
"1090",37.4581044033999
"1091",41.4325813369426
"1092",28.9790575108867
"1093",29.1136500337264
"1094",25.7820304408636
"1095",33.1726131306709
"1096",35.9161997017268
"1097",32.3885984151566
"1098",25.696327576832
"1099",32.5593830041518
"1100",30.9807462371804
"1101",25.6853937367974
"1102",29.0327502477978
"1103",29.0479192316607
"1104",32.4241388725823
"1105",29.0074636431728
"1106",32.3412184914125
"1107",25.6913739832277
"1108",33.114640619712
"1109",25.5732682213629
"1110",25.7037692656722
"1111",33.709952455763
"1112",35.8991103878232
"1113",30.3762635386655
"1114",31.1230280412874
"1115",25.5721301991377
"1116",25.695930738427
"1117",32.4480160221977
"1118",29.1575113173935
"1119",31.1198945741321
"1120",29.10594010066
"1121",30.4592024911152
"1122",29.0745075434285
"1123",31.7841762449176
"1124",32.388250608847
"1125",29.0651190845334
"1126",35.7912833174602
"1127",33.7405834350182
"1128",29.0392960364192
"1129",25.6832612121682
"1130",32.4996237353105
"1131",31.1221807576773
"1132",33.0630136232052
"1133",29.7195774497073
"1134",35.8382849287885
"1135",25.7486170824653
"1136",25.5942043298305
"1137",29.0356598314056
"1138",32.4198439950451
"1139",29.0583512140451
"1140",29.0406032948244
"1141",29.0535570936635
"1142",31.0587882200222
"1143",33.7319460693811
"1144",25.6955601835359
"1145",33.1703177477478
"1146",31.7978656690552
"1147",29.1743330890142
"1148",25.621342509129
"1149",29.7540032792615
"1150",29.0655878563614
"1151",32.4179783904987
"1152",25.6542523399603
"1153",29.0829664100256
"1154",45.7346955714785
"1155",60.5744096987508
"1156",34.7209440550761
"1157",43.992528872893
"1158",57.7835682641176
"1159",55.4653777630135
"1160",56.5743744659891
"1161",50.1304279129491
"1162",54.1069717672178
"1163",41.1895175936259
"1164",42.3554883663851
"1165",51.6708305093594
"1166",39.6012048404153
"1167",61.948852674189
"1168",48.8300738278798
"1169",47.2297539947886
"1170",54.0941336359073
"1171",45.6644211718479
"1172",50.0362566597052
"1173",51.7687463793143
"1174",57.7875533726376
"1175",49.0468927732117
"1176",56.5585493401322
"1177",34.7415992678846
"1178",60.5132541459717
"1179",55.4403514630635
"1180",41.085868790426
"1181",47.2274653331256
"1182",43.9970114912725
"1183",61.785201054775
"1184",39.4972314878687
"1185",42.4169596168859
"1186",34.7156579370287
"1187",54.0087523359284
"1188",55.3170168107194
"1189",56.5812020045384
"1190",50.1749041240911
"1191",44.0605367661208
"1192",42.4208772606224
"1193",57.8284099972987
"1194",60.4839217802528
"1195",39.3931811614405
"1196",45.6220674136505
"1197",48.81508478734
"1198",61.7721396491107
"1199",41.1242784639882
"1200",51.7995181026094
"1201",47.3066583861262
"1202",47.2109217862087
"1203",45.667199790957
"1204",60.638593674397
"1205",39.4883955521644
"1206",50.1517058030099
"1207",57.8019485309719
"1208",54.1765934603357
"1209",42.4031676698472
"1210",41.1290180019677
"1211",56.6484045341862
"1212",48.8834437253867
"1213",44.155132392798
"1214",61.7572785593935
"1215",51.67942019478
"1216",55.4053696900203
"1217",34.7081155995797
"1218",41.2307696905163
"1219",44.0047104871374
"1220",51.755286949512
"1221",48.8613629833522
"1222",54.0923107234847
"1223",39.5290142323306
"1224",57.8615999093889
"1225",45.6813922051537
"1226",42.4381141577891
"1227",50.1748033021747
"1228",56.4834360030358
"1229",47.194130123055
"1230",61.8122889681826
"1231",55.2941911320632
"1232",60.4542823606111
"1233",34.8137219174096
"1234",52.5509716046031
"1235",38.3946635504678
"1236",41.8620154626995
"1237",50.2423862388058
"1238",34.6180788732272
"1239",55.9301432895117
"1240",47.0486283492284
"1241",43.1339265290388
"1242",48.8858802440803
"1243",44.3564417322132
"1244",39.7316692804852
"1245",57.7208703620179
"1246",56.1422416468568
"1247",45.6264943912625
"1248",54.2288119345714
"1249",50.567230588379
"1250",34.6913812726829
"1251",38.4607821611671
"1252",41.8101843097774
"1253",54.2451724561324
"1254",52.3845177267189
"1255",43.0721920553557
"1256",50.5680935855635
"1257",45.6717386478568
"1258",39.7682915276977
