"","a"
"561",46.8832403845588
"562",46.8953981599095
"563",36.8334740008482
"564",62.9005254368082
"565",52.9031238190674
"566",62.9603665269314
"567",47.0776145749166
"568",36.9486782988169
"569",53.0510150405454
"570",39.4390482177688
"571",60.4465900805988
"572",39.3226878220814
"573",60.9923951825899
"574",60.8775753097558
"575",60.631014177519
"576",39.4993755713871
"577",60.8597244065688
"578",39.0489295138839
"579",43.2644483216512
"580",56.8639552747314
"581",43.3261795759872
"582",56.753825849889
"583",56.5729833810009
"584",43.3442800233372
"585",43.2843187369681
"586",56.7977060253965
"587",43.2642356391373
"588",56.7089380531263
"589",54.9948148083357
"590",34.8822754460764
"591",65.0400893137993
"592",44.6908137608232
"593",54.9124234887528
"594",44.9197519908642
"595",65.0528279031574
"596",34.6483349630126
"597",55.2196666329407
"598",34.8189519824186
"599",65.0317610672604
"600",44.9052406108248
"601",44.8954109128742
"602",34.9997294212871
"603",55.1024695410186
"604",65.1449227291554
"605",55.1117046832736
"606",34.839919286169
"607",44.8605692704508
"608",65.0525557929292
"609",63.4589932659365
"610",36.5695829569884
"611",63.4768876467984
"612",36.5511557192468
"613",63.3312714744332
"614",36.5118569409697
"615",63.3262682386748
"616",36.5496092106107
"617",36.5121916780444
"618",63.5110404864817
"619",55.9029411361558
"620",44.0923663250405
"621",55.963136131561
"622",43.9836318501614
"623",43.9964201247836
"624",56.0044028247525
"625",44.0389538998131
"626",56.1138044383235
"627",44.0013749026324
"628",55.966088147885
"629",36.0702390927055
"630",64.0698250860569
"631",46.0616639578859
"632",54.0923038764906
"633",36.1362629290781
"634",53.949752850647
"635",46.2001205499401
"636",63.9885238687384
"637",63.9915726399002
"638",54.0065502839027
"639",45.9727679441207
"640",35.9917163242827
"641",45.9441507117248
"642",53.9339904340212
"643",63.9552078118927
"644",36.0150023887687
"645",46.0799754251267
"646",54.0364141268829
"647",36.0902522515338
"648",63.923075852441
"649",61.9101044915237
"650",38.0556139419933
"651",38.0596772941453
"652",62.0629724582167
"653",37.9791785468662
"654",61.9965717105431
"655",61.9723353165434
"656",38.0516020336007
"657",61.9730994001361
"658",38.1204919442299
"659",43.477205677953
"660",56.6039212439117
"661",43.4605008018203
"662",56.5717519818996
"663",43.444334195456
"664",56.3763333121814
"665",56.7319036095672
"666",43.5374689261165
"667",43.3314599958878
"668",56.7070157107415
"669",54.8234979471228
"670",45.2635470824463
"671",64.7736567833618
"672",45.1823395312834
"673",64.7458587805889
"674",35.1907236359801
"675",54.7896498634552
"676",34.9749468967394
"677",54.7202059745953
"678",45.0553886687182
"679",64.8468544030292
"680",45.2050177788337
"681",64.7322450388078
"682",54.7272554951399
"683",35.039383479339
"684",45.0350717238794
"685",54.8553837707872
"686",35.2349840497183
"687",64.7879186764074
"688",63.1180033224415
"689",36.8426345393261
"690",62.928234809357
"691",36.9303085419994
"692",36.9558421006307
"693",63.022887333692
"694",63.1805369830988
"695",36.7859739059897
"696",36.9773768630642
"697",63.0169800789535
"698",54.4402562892067
"699",45.4551904829224
"700",45.4479359552617
"701",54.5185074548115
"702",54.2938487361328
"703",45.4596175871178
"704",54.5985105227352
"705",45.7415576591685
"706",54.5407775232107
"707",45.6455654765531
"708",52.2459302950777
"709",38.4190027622407
"710",48.5124765097422
"711",61.5876552036321
"712",38.3021568677798
"713",48.1996940603666
"714",51.46261918981
"715",61.6145329628035
"716",38.3247503604562
"717",48.0995283481734
"718",61.9196832017589
"719",51.7802128394703
"720",38.1074057887104
"721",48.3496669493795
"722",51.6057706077463
"723",61.5291948269281
"724",38.2174069390223
"725",48.2616910160967
"726",51.5978329946252
"727",59.0406687221833
"728",40.9970410212008
"729",59.0073192255818
"730",40.967704650401
"731",59.1032413002399
"732",41.0429709318242
"733",41.3409780101766
"734",59.0482028320475
"735",59.1350494054239
"736",41.3128244606616
"737",54.3761204702678
"738",45.2907588877913
"739",45.4544900345005
"740",54.4998256558011
"741",54.5982519982302
"742",45.3615205149136
"743",45.2798925259235
"744",54.645918376858
"745",45.3397178769713
"746",54.5840947299654
"747",48.0713944416092
"748",61.7042601080632
"749",38.023958740953
"750",51.7712310825543
"751",61.9280300377808
"752",51.8355134180819
"753",38.1300935688648
"754",48.2505652421334
"755",51.8529508315185
"756",61.9652913766173
"757",38.1579169233714
"758",48.2397547525223
"759",61.9214756866307
"760",38.0717528594123
"761",48.1622061613716
"762",51.9128437181073
"763",38.1471431019994
"764",48.2338337220991
"765",52.0103697082178
"766",61.7852573480038
"767",59.1729893790536
"768",40.7377444403942
"769",59.2523586744786
"770",40.8182866380279
"771",40.8335877726592
"772",59.1187207576037
"773",59.1545851015798
"774",40.7505908978888
"775",59.3832466620144
"776",40.7208279403113
"777",57.4607176800059
"778",42.4310148148626
"779",42.3597129405496
"780",57.522660807728
"781",42.5269351178394
"782",57.4755021235728
"783",57.5770873682509
"784",42.4600758066449
"785",42.4867645095029
"786",57.5762761330201
"787",66.3046562861799
"788",33.7171054156578
"789",43.7076344518691
"790",56.3367862764308
"791",66.2932360936085
"792",33.6726142350032
"793",43.6632231522916
"794",56.3463796242815
"795",66.3508325573546
"796",33.6954949558621
"797",43.6530372591943
"798",56.3218697735352
"799",66.3635578021733
"800",33.6498165950925
"801",43.6079578308033
"802",56.2326418010614
"803",66.3768541053145
"804",33.8066909698087
"805",34.8245873966389
"806",65.04494574088
"807",35.012252431789
"808",65.1488360433056
"809",65.0577766376596
"810",34.8768481157403
"811",65.0432405287041
"812",34.9243117881863
"813",34.9560310559274
"814",65.1508329408176
"815",56.6403339182484
"816",43.274863645542
"817",56.6168626176533
"818",43.2945276092978
"819",43.3066424790765
"820",56.6969438332534
"821",56.7371833877317
"822",43.3297845843813
"823",43.3154237258148
"824",56.6230332753132
"825",55.0548775976042
"826",45.0768291698087
"827",35.035882737372
"828",65.0150058421513
"829",65.0124999818915
"830",55.0771846132419
"831",45.012347113214
"832",35.0637654504623
"833",34.9567007845077
"834",65.0721747825926
"835",44.9466304056695
"836",54.8818664197847
"837",45.0346615564233
"838",55.0117236457369
"839",35.0341832153581
"840",65.0250951906031
"841",55.052604994476
"842",34.9726267805537
"843",45.0268903319545
"844",65.0315255273691
"845",63.3330270497349
"846",36.630321537711
"847",63.2982000153249
"848",36.6669022185541
"849",63.4330921400158
"850",36.7128845511922
"851",63.348830977411
"852",36.5587938804681
"853",63.2655468839727
"854",36.6005591751942
"855",44.3046029453641
"856",55.845696802259
"857",55.9229480462237
"858",44.1064874730823
"859",44.239665299235
"860",55.8720945731453
"861",55.7606106130766
"862",44.0763733053723
"863",44.1828911327864
"864",55.7041157105242
"865",53.9466849441486
"866",46.2725792972498
"867",36.21210063777
"868",63.827657659476
"869",46.1698467710309
"870",36.3540374201912
"871",63.7753455558129
"872",53.9336514377233
"873",53.7425118326035
"874",36.2085345139036
"875",63.7304647925175
"876",46.3249174076999
"877",63.8301254210848
"878",36.2156269483867
"879",53.6972514227537
"880",46.135556172282
"881",36.1428372097674
"882",63.7532929161047
"883",53.7328993611343
"884",38.3590937479863
"885",61.6007144373822
"886",61.6681557047319
"887",38.4204590403952
"888",38.2480392645367
"889",61.6840689857347
"890",38.3121572163335
"891",61.6872719990331
"892",38.4115151120174
"893",61.6298253839792
"894",59.4081577199134
"895",40.6022693626022
"896",59.373018759688
"897",40.6128650588971
"898",59.4046915972493
"899",40.6109212612758
"900",59.4609182243811
"901",40.6433790558612
"902",40.5692151398383
"903",59.3847742601419
"904",30.942633973633
"905",40.8914521875941
"906",59.0927357172864
"907",69.1103374761544
"908",30.9098906254552
"909",69.0649967498136
"910",40.8995598134358
"911",59.0749109815839
"912",30.9130329734775
"913",40.940120663386
"914",59.0516391262865
"915",40.9157706789705
"916",69.0867037443173
"917",30.9479275732497
"918",59.0703828329579
"919",40.8965422674052
"920",30.947869871816
"921",69.1127062171557
"922",59.080681306798
"923",31.2186199403923
"924",68.7787661348143
"925",31.2218648444669
"926",68.7706939362667
"927",68.7997003094571
"928",31.2690539292531
"929",68.8295991808127
"930",31.1979068043257
"931",68.7628172276071
"932",31.196569136469
"933",56.6248108105755
"934",43.2919305514212
"935",56.614795409219
"936",43.2319811349382
"937",56.7269012926838
"938",43.216139090414
"939",56.7646304942076
"940",43.4144919324413
"941",56.7000478094016
"942",43.2859620294458
"943",45.1973759183917
"944",54.8360283899254
"945",34.8580718915301
"946",64.8800243934467
"947",45.0357683077355
"948",34.8901706546014
"949",65.1161049877934
"950",55.0231122355781
"951",44.8833458286346
"952",34.9097775529418
"953",54.9633456554175
"954",64.9812026960342
"955",35.0408516974999
"956",64.9219042739209
"957",45.0763685987653
"958",54.9565555630364
"959",45.1210133214882
"960",54.9400570532844
"961",65.1351709077619
"962",35.0680321301704
"963",36.7220053670958
"964",63.3548657945501
"965",36.5590332336962
"966",63.2364529196652
"967",63.5286664236693
"968",36.6689140507685
"969",63.3602786723854
"970",36.7970679105334
"971",36.652721086168
"972",63.2233211428824
"973",43.3202636886563
"974",56.8471831593644
"975",56.7910334443725
"976",43.2986432294765
"977",56.6583245980059
"978",43.2027677749318
"979",56.7725319071655
"980",43.2306656363439
"981",56.7976827817824
"982",43.1933213014816
"983",55.0829059202298
"984",65.2320994799991
"985",44.8625087741699
"986",34.8581563953195
"987",55.1929894372068
"988",34.8578922291333
"989",44.7693642188566
"990",65.0846433963418
"991",55.205614442309
"992",34.7824986783794
"993",44.806476395563
"994",65.2554279487055
"995",44.7463528881729
"996",34.9178669294235
"997",55.2131414777985
"998",65.0581143368384
"999",65.1750689476955
"1000",44.7247497569339
"1001",55.1675888679783
"1002",34.830477529191
"1003",63.5281051247105
"1004",36.4027157252563
"1005",36.5031277751289
"1006",63.675308989118
"1007",36.458291786868
"1008",63.5860830155224
"1009",63.6429617183181
"1010",36.3675262464921
"1011",36.373004091234
"1012",63.6171729680735
